id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15
1854900430,20150422T000000,675000.0,4,2.5,2990,5400,2.0,0,0,3,8,2990,0,2005,0,98074,2890,6538
2787460120,20140516T000000,249000.0,3,2.25,1440,7673,1.0,0,0,3,7,940,500,1982,0,98031,1440,8418
9828700005,20150512T000000,440000.0,3,1.0,1040,4000,1.0,0,0,3,7,1040,0,1950,0,98122,1170,4000
3820100284,20140827T000000,355000.0,3,3.0,1850,9600,1.0,0,0,3,7,1230,620,1981,0,98028,1970,10000
7715801040,20150221T000000,465000.0,3,2.0,1430,7125,1.0,0,0,4,7,1430,0,1984,0,98074,1570,8075
3303950220,20140831T000000,348450.0,4,2.5,1950,8628,2.0,0,0,3,8,1950,0,1994,0,98038,2210,9019
2624039133,20140611T000000,514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1986,0,98136,1900,6244
6706200130,20150415T000000,343000.0,3,1.75,2210,7920,1.0,0,0,3,7,1400,810,1966,0,98178,2220,7920
2108500110,20150415T000000,278000.0,3,2.25,2120,9804,2.0,0,0,3,7,2120,0,1994,0,98042,2120,7200
1370800700,20150209T000000,1695000.0,3,4.0,3910,5350,2.0,0,2,5,10,2610,1300,1933,0,98199,2890,5350
8925100440,20150323T000000,925000.0,4,2.25,2110,6375,1.0,0,2,4,8,1600,510,1941,0,98115,2760,6375
7856601040,20150220T000000,745000.0,4,1.75,1990,8900,1.0,0,0,4,8,1990,0,1972,0,98006,2620,8925
1024069215,20140912T000000,1206690.0,5,4.25,4150,12015,2.0,0,0,3,10,4150,0,2014,0,98075,3230,27520
2760200050,20140717T000000,226000.0,4,1.0,1270,6459,1.5,0,0,3,7,1270,0,1918,0,98118,1300,4100
2028700360,20140523T000000,641000.0,3,1.75,1620,3975,1.0,0,0,5,7,940,680,1926,0,98117,1320,3922
1235700073,20150318T000000,660000.0,3,2.25,1700,12615,1.0,0,0,4,7,1300,400,1990,0,98033,1950,13163
6743700335,20140604T000000,470000.0,3,2.0,1800,12669,1.0,0,0,3,7,1800,0,1956,1990,98033,1970,9775
5611500140,20140822T000000,686000.0,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,3070,8127
4123840570,20141020T000000,390000.0,3,2.5,2250,8076,2.0,0,0,3,8,2250,0,1995,0,98038,2180,7244
7585000110,20150326T000000,201700.0,3,1.0,1010,9576,1.0,0,0,4,7,1010,0,1967,0,98001,1540,9576
8730000250,20150205T000000,360000.0,2,1.75,1340,1050,3.0,0,0,3,8,1340,0,2009,0,98133,1340,1090
2011400583,20140606T000000,402000.0,3,2.5,2700,9994,1.0,0,3,4,7,1350,1350,1959,0,98198,2470,10664
2523400205,20150421T000000,510000.0,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,1940,0,98136,1710,5100
1785400780,20150415T000000,550000.0,3,2.25,2120,18255,1.0,0,0,3,8,1590,530,1984,0,98074,2120,12997
5256500025,20140827T000000,457000.0,4,1.75,2100,10358,1.0,0,0,5,8,1280,820,1959,0,98133,2080,9000
7205510230,20150306T000000,280000.0,3,2.25,1700,7210,1.0,0,0,4,7,1250,450,1974,0,98003,2070,7300
6199000141,20150312T000000,349950.0,4,2.0,1764,15600,1.0,0,0,5,7,1764,0,1942,0,98058,1490,22387
9523100731,20140930T000000,580000.0,3,2.5,1620,1171,3.0,0,4,3,8,1470,150,2008,0,98103,1620,1505
1771000970,20141010T000000,330000.0,3,1.0,1160,9600,1.0,0,0,4,7,1160,0,1967,0,98077,1160,9730
993001332,20140903T000000,407000.0,3,2.25,1430,1448,3.0,0,0,3,8,1430,0,2005,0,98103,1430,1383
3425059218,20150317T000000,740000.0,4,2.25,2860,26136,1.0,0,0,3,8,1640,1220,1977,0,98005,2670,25040
6821100125,20150225T000000,529500.0,2,1.0,900,4800,1.0,0,0,4,6,780,120,1944,0,98199,1270,5520
1781500180,20150327T000000,390000.0,2,1.0,1080,4725,1.5,0,0,3,7,1080,0,1944,0,98126,1520,4961
3832500790,20150420T000000,309000.0,4,2.0,2240,9240,1.0,0,0,3,7,1120,1120,1968,0,98032,2040,8250
9405800040,20141016T000000,775000.0,4,1.75,1890,4800,1.5,0,0,3,7,1390,500,1906,0,98119,1890,4800
8562790310,20150324T000000,839704.0,4,3.25,2950,4161,2.0,0,0,3,10,2210,740,2014,0,98027,2790,3693
5453700140,20141208T000000,800000.0,3,1.75,1890,10292,1.0,0,0,4,8,1890,0,1969,0,98040,2630,10625
4443800785,20141121T000000,481000.0,2,1.0,1620,3880,1.0,0,0,4,7,920,700,1924,0,98117,1330,3880
7454001075,20140618T000000,240000.0,2,1.0,670,10920,1.0,0,0,3,6,670,0,1942,0,98146,900,7425
6821102358,20150224T000000,540000.0,3,2.25,1670,3135,2.0,0,0,3,8,1220,450,2002,0,98199,1630,1596
2524069078,20150122T000000,2700000.0,4,4.0,7850,89651,2.0,0,0,3,12,7850,0,2006,0,98027,6210,95832
1862400057,20150304T000000,320000.0,2,1.0,820,5400,1.0,0,0,3,6,820,0,1940,0,98117,1370,5632
2767603612,20140512T000000,500000.0,2,2.25,1290,1334,3.0,0,0,3,8,1290,0,2007,0,98107,1350,1334
2591730230,20140912T000000,250000.0,4,2.5,2040,5770,2.0,0,0,3,7,2040,0,1994,0,98038,1570,6753
2871000300,20141013T000000,755000.0,4,2.5,3110,6930,2.0,0,0,3,9,3110,0,2004,0,98052,3090,7000
2877101100,20141110T000000,700000.0,3,1.75,2100,5000,1.5,0,0,3,8,2100,0,1916,0,98117,1830,4200
5029451230,20140617T000000,198000.0,3,1.5,1430,7347,1.0,0,0,3,7,820,610,1980,0,98023,1430,8723
1685200190,20150115T000000,203000.0,3,1.75,1610,9000,1.0,0,0,4,7,1100,510,1978,0,98092,1610,8000
2538400040,20140524T000000,820000.0,4,2.5,3670,7000,2.0,0,0,3,10,3670,0,2005,0,98075,3680,7437
5315100805,20141218T000000,650000.0,3,1.75,1940,10245,1.0,0,0,3,7,1940,0,1957,0,98040,2720,11448
5631501202,20150326T000000,585000.0,4,2.5,2820,5612,2.0,0,0,3,9,2820,0,2007,0,98028,1620,14881
3205500230,20140811T000000,381000.0,3,1.75,1330,7216,1.0,0,0,3,7,1330,0,1969,0,98034,1500,8000
522039103,20141113T000000,310000.0,2,1.5,1040,83199,1.0,0,0,4,7,870,170,1965,0,98070,1760,75794
7177300090,20140520T000000,395000.0,3,1.5,1080,2940,1.5,0,0,4,7,1080,0,1920,0,98115,1400,4930
8125200483,20140609T000000,288350.0,3,1.5,1860,7963,1.0,0,0,3,7,1200,660,1963,0,98188,1800,10400
7429000130,20150509T000000,515000.0,4,2.5,2980,12534,2.0,0,0,3,9,2980,0,1996,0,98031,2630,12534
8947800080,20141105T000000,300000.0,3,1.0,970,12300,1.0,0,0,3,7,970,0,1982,0,98028,2040,9994
1313300400,20140701T000000,435000.0,3,2.5,2530,13446,2.0,0,0,3,9,2530,0,1993,0,98019,2450,13446
4408100095,20140502T000000,308500.0,2,1.0,850,6174,1.0,0,0,4,7,850,0,1950,0,98155,1100,6174
2595300155,20150224T000000,565000.0,4,1.5,2190,8296,2.0,0,0,3,7,2190,0,1935,1963,98136,1160,8160
5169700132,20150401T000000,507950.0,4,2.5,2630,6283,2.0,0,0,3,9,2630,0,2006,0,98059,2630,7210
4232903265,20140918T000000,614950.0,3,1.0,1500,2400,1.5,0,0,5,7,1500,0,1900,0,98119,1780,3600
1239400064,20150304T000000,895000.0,4,2.5,2850,8526,2.0,0,0,3,9,2850,0,1998,0,98033,2440,7072
1824079052,20150401T000000,1650000.0,4,3.25,4200,210394,2.0,0,0,4,10,4200,0,1993,0,98024,2370,184694
104550740,20141201T000000,299000.0,3,2.5,2450,7062,2.0,0,0,3,8,2450,0,1993,0,98023,1960,7200
7224000980,20140610T000000,100000.0,4,1.0,1120,2685,1.0,0,0,3,5,860,260,1939,0,98055,1120,4838
952005863,20150505T000000,643950.0,3,2.25,1760,2122,3.0,0,0,3,9,1760,0,2015,0,98116,1420,1618
9432900070,20140902T000000,338150.0,4,2.25,2700,8580,2.0,0,0,3,8,2700,0,1992,0,98022,2420,8580
7202360670,20150408T000000,889000.0,4,3.5,3920,9555,2.0,0,0,3,9,3920,0,2004,0,98053,3920,8598
2624049169,20141211T000000,400000.0,3,1.5,1890,6183,1.0,0,0,3,7,1090,800,1967,0,98118,1750,6183
646500070,20141106T000000,420000.0,3,1.0,1060,7638,1.0,0,0,5,7,1060,0,1966,0,98007,1470,8097
6909700040,20140611T000000,813000.0,4,2.75,3370,6675,1.0,0,3,4,8,1920,1450,1948,0,98144,2250,5550
4038000055,20140812T000000,425000.0,3,1.0,1320,7076,1.0,0,0,4,7,1320,0,1959,0,98008,1510,9000
321100260,20140630T000000,896000.0,5,2.75,2520,16100,1.0,0,3,4,8,1570,950,1960,0,98040,2760,16988
7604400114,20140814T000000,450000.0,4,2.5,2290,5515,2.0,0,0,3,8,2290,0,2006,0,98106,1380,5515
8029500380,20140731T000000,305000.0,3,2.0,1830,10873,1.0,0,0,3,8,1830,0,1989,0,98023,2490,8976
3324069541,20140710T000000,695000.0,4,3.5,3310,21050,2.0,0,0,5,9,2400,910,1992,0,98027,2260,23400
2810600015,20150427T000000,400000.0,2,1.0,910,4000,1.0,0,0,3,7,910,0,1918,0,98136,1060,1346
4038200480,20141201T000000,480000.0,3,1.0,1160,8800,1.0,0,0,4,7,1160,0,1959,0,98008,1750,8400
3031200205,20140724T000000,415000.0,5,2.75,2060,8906,1.0,0,0,4,7,1220,840,1978,0,98118,1840,8906
6703100135,20150116T000000,348000.0,3,1.5,1330,6768,1.0,0,0,4,7,1330,0,1952,0,98155,1320,6910
7524950830,20140527T000000,585000.0,3,1.75,1850,7735,1.0,0,0,4,8,1850,0,1983,0,98027,2220,7639
5115000100,20140523T000000,255000.0,3,2.0,1490,8371,1.5,0,0,3,7,1490,0,1984,0,98031,1350,7846
3750607974,20140509T000000,280000.0,4,2.0,2190,14439,1.0,0,0,4,7,1180,1010,1977,0,98001,2160,14439
7853380480,20140529T000000,650880.0,3,2.5,2930,6050,2.0,0,0,3,9,2930,0,2008,0,98065,2760,5765
253600160,20140530T000000,384950.0,3,2.5,1860,3690,2.0,0,0,3,7,1860,0,2000,0,98028,1870,4394
1926059099,20141208T000000,708000.0,5,3.25,3060,11778,2.0,0,0,3,8,3060,0,2004,0,98034,1840,10403
4319200620,20141015T000000,235000.0,2,1.0,1270,9182,1.5,0,0,3,6,1270,0,1917,0,98126,1760,9100
2767700022,20150113T000000,500000.0,3,3.25,1520,1500,3.0,0,0,3,7,1520,0,2000,0,98107,1520,1323
7974200457,20150122T000000,935000.0,5,3.0,2700,5001,2.0,0,0,3,10,2700,0,2009,0,98115,1610,5191
7211350130,20140619T000000,310000.0,4,1.5,1220,9600,1.0,0,0,3,6,1220,0,1980,0,98014,1180,9000
7525420150,20150413T000000,602500.0,4,1.75,2190,41000,2.0,0,0,3,8,2190,0,1980,0,98075,2590,35370
2461900375,20150414T000000,685000.0,4,2.5,2770,6000,2.0,0,0,3,8,2400,370,1993,0,98136,2120,6000
2624089007,20150320T000000,1998000.0,2,2.5,3900,920423,2.0,0,0,3,12,3900,0,2009,0,98065,2720,411962
7857000861,20140922T000000,325000.0,4,1.0,1530,5684,1.0,0,0,3,7,1130,400,1957,0,98108,1540,6095
5095401360,20141121T000000,418000.0,3,2.5,2080,16050,1.0,0,0,5,8,1360,720,1978,0,98059,1790,14550
7905200147,20141104T000000,546000.0,2,1.0,1657,5031,2.0,0,0,3,7,1657,0,1910,0,98116,2050,6201
9289100170,20141031T000000,569950.0,5,2.75,2510,28185,1.0,0,0,4,7,1600,910,1963,0,98155,2910,14880
224069105,20150410T000000,650100.0,2,1.0,1750,60872,1.0,0,0,4,7,1180,570,1973,0,98075,2480,5425
3585220340,20140811T000000,402000.0,4,1.75,1640,10500,1.0,0,0,4,7,1010,630,1968,0,98052,1680,7650
2025079045,20140623T000000,649000.0,2,1.75,2260,280962,2.0,0,2,3,9,1890,370,2005,0,98014,2860,219542
421000555,20140520T000000,200000.0,3,1.0,1050,5000,1.0,0,0,4,6,1050,0,1967,0,98056,1050,5200
1446401555,20141208T000000,292000.0,3,1.75,1320,6600,1.0,0,0,3,7,1320,0,1988,0,98168,1070,6594
8965500880,20140916T000000,1108000.0,4,2.5,3320,9380,2.0,0,3,3,10,3320,0,1988,0,98006,2870,11779
6821100246,20140903T000000,415000.0,2,1.0,880,3200,1.0,0,0,3,7,880,0,1910,1970,98199,1880,6000
3241600027,20141006T000000,390000.0,2,1.5,1870,12960,1.5,0,0,4,6,1350,520,1926,0,98118,1380,7800
2821049048,20140603T000000,590000.0,4,4.25,2360,57514,2.0,0,0,4,8,2360,0,1939,1987,98003,2037,35733
236400320,20140715T000000,238000.0,4,1.0,1400,7242,1.5,0,0,3,7,1400,0,1959,0,98188,1310,7314
1828300100,20150330T000000,800000.0,4,2.5,3100,7807,2.0,0,0,3,9,3100,0,2003,0,98034,3100,7807
3623500260,20140512T000000,1200000.0,3,1.75,1560,8078,1.5,1,4,4,6,1560,0,1928,0,98040,2890,16710
4024101440,20140618T000000,375000.0,3,2.5,1950,6871,2.0,0,0,3,8,1950,0,1997,0,98155,1950,7663
3679400474,20141104T000000,294000.0,3,1.75,1420,1361,2.0,0,0,3,7,960,460,2014,0,98108,1340,1343
3903200050,20150324T000000,263950.0,3,1.75,1700,11613,1.0,0,0,5,7,1180,520,1977,0,98092,1500,12377
8944550100,20140723T000000,455000.0,4,2.5,2090,4400,2.0,0,0,3,8,2090,0,2011,0,98118,2090,3430
3763300005,20140520T000000,325000.0,4,2.25,1870,9680,1.0,0,0,4,7,1170,700,1959,0,98034,2000,9790
4140900050,20150126T000000,440000.0,4,1.75,2180,10200,1.0,0,2,3,8,2000,180,1966,0,98028,2590,10445
1498302774,20140520T000000,271310.0,2,1.0,870,5340,1.5,0,0,2,6,870,0,1906,0,98144,1190,4440
723099028,20140626T000000,320000.0,3,2.0,1550,34175,1.5,0,0,3,7,1550,0,1999,0,98045,2300,35174
1402950190,20140916T000000,321000.0,4,2.5,2430,5366,2.0,0,0,3,8,2430,0,2002,0,98092,2100,5414
8068000440,20141226T000000,399000.0,3,1.75,1620,10000,1.5,0,0,5,6,1620,0,1918,0,98178,1880,10000
7203101580,20140724T000000,410000.0,3,2.5,1740,4948,2.0,0,0,3,7,1740,0,2008,0,98053,1290,3383
6003001760,20140924T000000,675000.0,3,1.5,2510,3600,2.5,0,0,4,8,2510,0,1907,0,98112,1740,1885
4441300240,20150331T000000,1200000.0,3,2.0,3660,22410,1.0,0,3,4,9,1830,1830,1947,0,98117,2680,8250
923000115,20141029T000000,588000.0,3,1.75,2310,7620,2.0,0,0,3,8,2310,0,1942,1988,98177,2200,7672
6662000070,20140514T000000,715000.0,4,2.25,2060,5649,1.0,0,0,5,8,1360,700,1941,0,98199,2060,5626
7981900110,20141003T000000,350000.0,4,2.75,2300,3175,1.5,0,0,3,6,1340,960,1966,0,98144,1260,3175
4039100350,20150423T000000,665000.0,4,2.25,2340,5300,1.0,0,0,5,8,1700,640,1963,0,98008,1890,8250
1924079090,20141016T000000,530000.0,3,2.75,2440,45738,2.0,0,0,3,8,1840,600,1987,0,98027,2440,189100
3034200435,20140827T000000,552625.0,4,2.0,2560,9390,1.0,0,0,5,8,1280,1280,1957,0,98133,1830,8169
5559200020,20150227T000000,248500.0,3,2.0,1240,12285,1.0,0,0,3,7,620,620,1939,1991,98023,1560,11564
2589300065,20140916T000000,329900.0,3,1.75,1670,5209,1.5,0,0,5,7,1670,0,1908,0,98118,1990,4960
2869100080,20140606T000000,744000.0,3,2.5,2670,12187,2.0,0,0,3,8,2670,0,1986,0,98052,2400,8999
2309710150,20140804T000000,325000.0,4,3.25,2800,5291,2.0,0,0,3,7,2800,0,2011,0,98022,2380,5291
7805460310,20141113T000000,703770.0,4,2.25,2550,12918,2.0,0,0,3,9,2550,0,1987,0,98006,2550,11036
9553200052,20140506T000000,345000.0,3,1.0,1110,6250,1.0,0,0,3,7,1110,0,1956,0,98115,2010,6944
8835200790,20150406T000000,280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,1981,0,98034,1370,3488
2555900030,20141107T000000,320000.0,3,1.0,1520,8870,1.5,0,0,4,7,1520,0,1951,0,98155,1520,7800
1687910200,20141007T000000,629000.0,4,2.25,1900,11171,1.0,0,0,3,8,1280,620,1984,0,98006,2330,9934
643300040,20141104T000000,481000.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,1820,10091
23500190,20141008T000000,515000.0,4,2.25,2470,7800,1.0,0,0,3,8,1470,1000,1975,0,98052,2050,8050
2887950020,20140625T000000,280000.0,7,2.5,1940,5458,2.0,0,0,3,7,1940,0,1994,0,98092,1710,5688
2044500213,20140617T000000,310000.0,4,2.0,1870,6000,1.5,0,0,3,7,1870,0,1956,0,98125,1520,7169
5634500775,20150130T000000,615000.0,4,1.5,2650,34000,2.0,0,0,4,7,2650,0,1930,0,98028,1960,34000
4365200425,20140624T000000,350000.0,2,1.0,740,7680,1.0,0,0,4,6,740,0,1922,0,98126,1080,7680
5460500040,20150421T000000,1295000.0,5,4.0,4440,9270,1.0,0,0,5,10,2220,2220,1968,0,98040,2720,9614
2114300290,20140929T000000,411500.0,5,3.0,2420,7740,1.0,0,0,5,7,1360,1060,1929,1969,98106,1840,6780
2770605175,20150227T000000,620047.0,4,1.75,1760,6000,1.0,0,0,3,7,880,880,1946,0,98119,2040,6000
7129302185,20141215T000000,290000.0,2,1.0,950,5650,1.0,0,0,5,6,950,0,1943,0,98118,1250,5650
301401610,20140930T000000,329900.0,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,2014,0,98002,2475,4000
2768301477,20150425T000000,539000.0,3,2.25,1280,1187,2.0,0,0,3,8,1080,200,2008,0,98107,1280,1681
2124079010,20141028T000000,765000.0,3,2.25,3190,324086,2.0,0,2,3,9,3190,0,1982,0,98024,3190,217800
9277200180,20150420T000000,410000.0,3,1.0,1410,5000,1.0,0,0,3,6,980,430,1925,0,98116,1410,5000
6817801410,20140624T000000,400000.0,3,2.0,1230,11413,1.0,0,0,3,7,990,240,1984,0,98074,1570,11517
3332500085,20141027T000000,489950.0,3,2.5,2540,5237,2.0,0,0,3,8,2540,0,2011,0,98118,1800,4097
4083300595,20141208T000000,650000.0,3,1.0,1430,4240,1.5,0,0,3,7,1430,0,1924,0,98103,1660,4240
6600400270,20141210T000000,202000.0,3,1.0,1010,9750,1.0,0,0,5,7,1010,0,1969,0,98042,1230,9750
6412600005,20141003T000000,375000.0,4,1.5,1430,7232,1.5,0,0,3,7,1430,0,1948,0,98125,1540,7232
7708200670,20140723T000000,490000.0,4,2.5,2510,4349,2.0,0,0,3,8,2510,0,2010,0,98059,2510,4314
6163900821,20140624T000000,304000.0,4,2.0,1310,8454,1.0,0,0,4,7,1310,0,1953,0,98155,1320,8274
2460700030,20140604T000000,335000.0,4,2.75,2540,7210,1.0,0,0,4,7,1600,940,1979,0,98058,1820,7766
7967600069,20141117T000000,185000.0,3,1.0,980,9135,1.0,0,0,3,7,980,0,1955,0,98001,1780,9135
4046600320,20140826T000000,420000.0,3,2.25,2020,21010,2.0,0,0,3,7,2020,0,1995,0,98014,1850,18151
9547202950,20141030T000000,564000.0,4,1.0,1170,4590,1.5,0,0,4,7,1170,0,1925,0,98115,1430,4080
7697000170,20141025T000000,312000.0,3,2.5,1750,4076,2.0,0,0,3,7,1750,0,2013,0,98038,1810,4090
4202400135,20140626T000000,177500.0,3,1.5,1220,6000,1.0,0,0,3,7,1220,0,1968,0,98055,1660,6000
7575600100,20140502T000000,285000.0,3,2.5,2090,10834,1.0,0,0,4,8,1360,730,1987,0,98003,1750,8595
1773100275,20150201T000000,205000.0,2,1.5,830,1020,2.0,0,0,3,7,830,0,2006,0,98106,830,1379
8677300550,20140515T000000,592500.0,4,2.5,2240,12032,1.0,0,0,3,9,2240,0,1983,0,98074,2520,12368
1446403835,20141103T000000,189000.0,2,1.0,790,7128,1.0,0,0,3,6,790,0,1944,0,98168,1110,7150
126049169,20140828T000000,450000.0,3,1.75,1540,61419,1.0,0,0,3,7,1540,0,1967,0,98028,3790,8529
1722059235,20140703T000000,304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,0,98031,1720,11088
2641800015,20141124T000000,158800.0,3,1.0,960,8291,1.0,0,0,3,6,960,0,1950,0,98146,1110,8231
1646501845,20140913T000000,570000.0,3,2.0,1270,3090,2.0,0,0,5,7,1270,0,1911,0,98117,1440,3090
6909200355,20150424T000000,830000.0,5,3.5,2880,3750,2.0,0,2,3,8,2270,610,2001,0,98144,2060,4000
3574750150,20140514T000000,511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2005,0,98028,2720,5002
5702330120,20140603T000000,222400.0,3,2.0,1200,9566,1.0,0,0,3,7,1200,0,1995,0,98001,1590,9518
8019200823,20150209T000000,259000.0,4,1.5,1810,9000,1.5,0,0,3,7,1810,0,1960,0,98168,1520,9780
9170500060,20140818T000000,649000.0,4,2.0,2240,11040,1.0,0,0,5,8,1120,1120,1961,0,98033,1790,11040
472000895,20140922T000000,1057000.0,4,2.75,4510,5000,2.5,0,2,3,8,3270,1240,1941,2000,98117,2010,5000
9485760050,20140826T000000,297950.0,3,2.0,1390,5127,1.0,0,0,3,8,1390,0,1990,0,98055,1960,5019
1796361140,20141031T000000,230000.0,3,1.75,1340,8250,1.0,0,0,3,7,1100,240,1985,0,98042,1540,7860
1324079046,20150120T000000,350000.0,3,2.25,1580,47916,1.0,0,0,3,7,1580,0,1979,0,98024,1980,75358
4022905172,20140926T000000,585000.0,4,1.75,2270,27122,1.0,0,0,5,8,1300,970,1957,0,98155,2380,11822
603001050,20140723T000000,230000.0,2,1.0,1430,4000,1.0,0,0,3,7,930,500,1949,0,98118,1110,4000
7883604065,20150501T000000,210000.0,2,1.0,1100,6000,1.5,0,0,4,6,1100,0,1900,0,98108,1280,6000
4083302915,20140917T000000,599950.0,2,1.0,1150,3775,1.0,0,0,3,7,1150,0,1917,0,98103,2240,3753
2759800110,20141031T000000,485000.0,3,2.5,1840,8250,1.0,0,1,3,8,1340,500,1958,0,98177,1970,7920
7549800543,20140612T000000,300000.0,3,3.25,1470,1235,2.0,0,0,3,7,1180,290,2008,0,98108,1470,1243
2571910100,20141029T000000,344000.0,4,2.5,2100,8501,2.0,0,0,5,7,2100,0,1993,0,98022,2130,8560
259600330,20150209T000000,465000.0,4,2.0,1470,10291,1.0,0,0,4,7,1470,0,1963,0,98008,1460,9601
5700001055,20140915T000000,765000.0,4,1.0,2520,5500,1.5,0,0,5,8,1820,700,1912,0,98144,2350,5000
9828702095,20140925T000000,439000.0,1,1.0,790,2400,1.0,0,0,3,7,790,0,1918,0,98122,1580,2566
293800870,20140911T000000,710800.0,3,2.5,2880,36820,2.0,0,0,3,10,2880,0,1992,0,98077,3190,36820
6705870080,20141121T000000,600000.0,4,2.5,2990,5122,2.0,0,0,3,8,2990,0,2004,0,98075,3140,7875
3205000310,20141121T000000,345000.0,3,1.0,1340,9339,1.0,0,0,5,7,1340,0,1960,0,98056,1310,9350
6400700389,20140710T000000,875000.0,5,3.0,2960,15152,2.0,0,0,3,9,2960,0,2004,0,98033,1850,9453
9315000010,20150303T000000,247500.0,4,2.0,1760,8400,1.0,0,0,3,7,1060,700,1962,0,98003,1280,8415
8899100230,20150311T000000,345000.0,3,1.75,1520,7439,1.0,0,0,4,7,1520,0,1969,0,98055,1650,7500
1924069058,20141010T000000,965000.0,4,3.25,5010,49222,2.0,0,0,5,9,3710,1300,1978,0,98027,3140,54014
3999200780,20141121T000000,628000.0,5,2.75,2830,11795,1.0,0,0,4,7,1710,1120,1960,0,98008,2460,10880
3298700012,20150320T000000,295000.0,2,1.0,720,4125,1.0,0,0,4,6,720,0,1943,0,98106,1000,6100
5067400162,20150218T000000,290000.0,3,2.0,1550,18958,1.5,0,0,3,7,1550,0,1983,0,98198,1840,12826
5089700300,20150311T000000,365650.0,4,2.25,2380,7700,2.0,0,0,4,8,2380,0,1977,0,98055,2100,7700
6073230230,20141231T000000,425000.0,3,2.25,1400,6970,2.0,0,0,3,8,1400,0,1984,0,98006,1800,8140
5100401468,20140715T000000,448000.0,2,1.0,1110,5413,1.0,0,0,3,6,890,220,1937,0,98115,1300,5413
9564800145,20140506T000000,175000.0,3,1.0,1010,7034,1.0,0,0,3,7,1010,0,1954,0,98055,1440,10994
3630130010,20140714T000000,650000.0,3,2.5,1910,4363,2.0,0,0,3,9,1910,0,2006,0,98029,1890,3732
2005600090,20140514T000000,160000.0,3,1.0,860,11900,1.0,0,0,4,6,860,0,1963,0,98030,1660,10248
4365200186,20140606T000000,253500.0,2,1.0,810,4800,1.0,0,0,3,7,810,0,1948,0,98126,1240,7740
3585900190,20141006T000000,825000.0,3,2.5,3400,38400,1.0,0,4,3,8,1870,1530,1955,2015,98177,3400,24338
1921069059,20141230T000000,250000.0,1,1.0,720,123710,1.0,0,0,4,6,720,0,1935,0,98092,1860,297514
4019300030,20141013T000000,357000.0,3,1.75,1250,17493,1.0,0,0,3,7,1250,0,1972,0,98155,2180,19553
424069271,20141024T000000,936000.0,7,3.75,5100,21802,2.0,0,0,3,10,3640,1460,2001,0,98075,3350,10005
2767602356,20150126T000000,675000.0,4,3.5,2140,2278,3.0,0,0,3,9,2140,0,2005,0,98107,1540,2285
7211400850,20140811T000000,229000.0,3,1.5,1200,5000,1.0,0,0,3,6,1200,0,1979,0,98146,1440,2500
5505700020,20140618T000000,400000.0,3,1.75,1050,6150,1.5,0,0,4,6,950,100,1928,0,98116,1360,6150
3630220140,20140613T000000,795000.0,4,3.5,3200,3250,2.0,0,0,3,9,2670,530,2007,0,98029,3400,3663
3423049165,20150331T000000,240000.0,3,1.0,1270,12733,1.0,0,0,3,7,1270,0,1955,0,98188,1660,11536
3904930240,20140922T000000,485000.0,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,1988,0,98029,2040,5411
2571910420,20140819T000000,320000.0,4,2.5,2050,8424,2.0,0,0,4,8,2050,0,1993,0,98022,1970,8448
8146200150,20141110T000000,830000.0,4,2.25,2180,11056,1.0,0,0,3,8,1370,810,1963,0,98004,2090,8747
9325200160,20140619T000000,540500.0,5,3.75,3090,7415,2.0,0,0,3,8,3090,0,2014,0,98166,2790,7425
982850060,20140603T000000,400000.0,3,2.25,1450,4706,2.0,0,0,3,7,1450,0,2009,0,98028,1490,4667
9286100200,20140813T000000,450000.0,3,2.5,1670,2589,2.0,0,0,3,8,1670,0,2000,0,98027,1670,2897
3629960590,20150407T000000,376000.0,2,2.0,1340,1635,2.0,0,0,3,8,1340,0,2003,0,98029,1410,1375
1623049133,20140729T000000,205000.0,4,2.0,2200,13320,1.0,0,0,3,6,1100,1100,1944,0,98168,1330,6099
844001140,20141028T000000,206000.0,3,1.0,1050,5233,1.0,0,0,5,5,1050,0,1906,0,98010,970,7500
2223069120,20140820T000000,440000.0,4,1.75,2800,49149,1.0,0,0,4,7,1400,1400,1978,0,98027,2560,61419
5700002285,20141016T000000,495000.0,4,1.75,2040,3570,1.0,0,0,4,7,1020,1020,1917,0,98144,1790,4206
8856970440,20150506T000000,353500.0,3,2.5,2020,4845,2.0,0,0,3,7,2020,0,2001,0,98038,1930,5134
1982200480,20150402T000000,724950.0,4,2.5,2860,3638,1.5,0,2,5,7,1720,1140,1924,0,98107,1760,3880
8024200683,20140709T000000,440000.0,3,1.5,1270,1413,3.0,0,0,3,8,1270,0,2007,0,98115,1270,1413
