LOCATION,SUBJECT,TIME,Value
BGD,PIG,2017,4.26E-06
BGD,PIG,2018,4.21E-06
BGD,PIG,2019,4.16E-06
BGD,PIG,2020,4.12E-06
BGD,PIG,2021,4.07E-06
BGD,PIG,2022,4.03E-06
BGD,PIG,2023,3.99E-06
BGD,PIG,2024,3.96E-06
BGD,PIG,2025,3.92E-06
BGD,PIG,2026,3.89E-06
BGD,POULTRY,1990,0.664256598
BGD,POULTRY,1991,0.67311967
BGD,POULTRY,1992,0.689807659
BGD,POULTRY,1993,0.729180945
BGD,POULTRY,1994,0.744001723
BGD,POULTRY,1995,0.76536103
BGD,POULTRY,1996,0.858273178
BGD,POULTRY,1997,0.883032862
BGD,POULTRY,1998,0.767221386
BGD,POULTRY,1999,0.765536741
BGD,POULTRY,2000,0.750757499
BGD,POULTRY,2001,0.736753646
BGD,POULTRY,2002,0.742869735
BGD,POULTRY,2003,0.863491004
BGD,POULTRY,2004,0.887224066
BGD,POULTRY,2005,0.92968599
BGD,POULTRY,2006,1.087550584
BGD,POULTRY,2007,1.134572263
BGD,POULTRY,2008,1.12780583
BGD,POULTRY,2009,1.162329633
BGD,POULTRY,2010,1.178233702
BGD,POULTRY,2011,1.193176703
BGD,POULTRY,2012,1.229957556
BGD,POULTRY,2013,1.231886073
BGD,POULTRY,2014,1.222548681
BGD,POULTRY,2015,1.224380983
BGD,POULTRY,2016,1.220790314
BGD,POULTRY,2017,1.231930422
BGD,POULTRY,2018,1.251995657
BGD,POULTRY,2019,1.275437902
BGD,POULTRY,2020,1.300245921
BGD,POULTRY,2021,1.324107123
BGD,POULTRY,2022,1.353554236
BGD,POULTRY,2023,1.376889163
BGD,POULTRY,2024,1.410330482
BGD,POULTRY,2025,1.440854948
BGD,POULTRY,2026,1.435108448
BGD,SHEEP,1990,0.62274056
BGD,SHEEP,1991,0.656899919
BGD,SHEEP,1992,0.689807659
BGD,SHEEP,1993,0.729180945
BGD,SHEEP,1994,0.759185432
BGD,SHEEP,1995,0.795083788
BGD,SHEEP,1996,0.86554668
BGD,SHEEP,1997,0.897275327
BGD,SHEEP,1998,0.913690923
BGD,SHEEP,1999,0.888569432
BGD,SHEEP,2000,0.884821338
BGD,SHEEP,2001,0.874894955
BGD,SHEEP,2002,0.904363156
BGD,SHEEP,2003,0.952379784
BGD,SHEEP,2004,1.024681315
BGD,SHEEP,2005,1.058980068
BGD,SHEEP,2006,1.008566463
BGD,SHEEP,2007,1.032520789
BGD,SHEEP,2008,1.062511808
BGD,SHEEP,2009,1.097755765
BGD,SHEEP,2010,1.131800847
BGD,SHEEP,2011,1.164494571
BGD,SHEEP,2012,1.156273463
BGD,SHEEP,2013,1.164692287
BGD,SHEEP,2014,1.161697842
BGD,SHEEP,2015,1.164255131
BGD,SHEEP,2016,1.166773044
BGD,SHEEP,2017,1.19148878
BGD,SHEEP,2018,1.215534976
BGD,SHEEP,2019,1.239470002
BGD,SHEEP,2020,1.26333132
BGD,SHEEP,2021,1.286693849
BGD,SHEEP,2022,1.309815576
BGD,SHEEP,2023,1.332938472
BGD,SHEEP,2024,1.356041797
BGD,SHEEP,2025,1.379128144
BGD,SHEEP,2026,1.402003375
BRA,BEEF,1990,19.27608628
BRA,BEEF,1991,19.36064993
BRA,BEEF,1992,18.83398638
BRA,BEEF,1993,18.97066374
BRA,BEEF,1994,21.12815629
BRA,BEEF,1995,23.10161637
BRA,BEEF,1996,25.41760319
BRA,BEEF,1997,23.80629402
BRA,BEEF,1998,23.6656928
BRA,BEEF,1999,23.33260003
BRA,BEEF,2000,24.49877008
BRA,BEEF,2001,23.85854432
BRA,BEEF,2002,24.65462077
BRA,BEEF,2003,24.59599781
BRA,BEEF,2004,24.60173864
BRA,BEEF,2005,23.7806607
BRA,BEEF,2006,23.43442111
BRA,BEEF,2007,25.09265473
BRA,BEEF,2008,25.24277844
BRA,BEEF,2009,26.49758795
BRA,BEEF,2010,25.05036529
BRA,BEEF,2011,24.52486816
BRA,BEEF,2012,24.71357396
BRA,BEEF,2013,26.24776161
BRA,BEEF,2014,26.46440777
BRA,BEEF,2015,25.60521329
BRA,BEEF,2016,25.66069303
BRA,BEEF,2017,26.46754275
BRA,BEEF,2018,26.41720771
BRA,BEEF,2019,26.11325954
BRA,BEEF,2020,26.00263154
BRA,BEEF,2021,26.13604714
BRA,BEEF,2022,26.21372102
BRA,BEEF,2023,26.16105634
BRA,BEEF,2024,26.03202695
BRA,BEEF,2025,26.02026357
BRA,BEEF,2026,26.17294663
BRA,PIG,1990,5.393862937
BRA,PIG,1991,5.580287515
BRA,PIG,1992,5.732820706
BRA,PIG,1993,5.856960887
BRA,PIG,1994,6.273660383
BRA,PIG,1995,6.728883393
BRA,PIG,1996,7.29149241
BRA,PIG,1997,6.827192553
BRA,PIG,1998,7.222774277
BRA,PIG,1999,7.541256936
BRA,PIG,2000,10.73578877
BRA,PIG,2001,10.84490974
BRA,PIG,2002,10.30853663
BRA,PIG,2003,9.356328913
BRA,PIG,2004,8.861881591
BRA,PIG,2005,8.632691729
BRA,PIG,2006,9.915295581
BRA,PIG,2007,9.717210523
BRA,PIG,2008,10.04041994
BRA,PIG,2009,10.27960413
BRA,PIG,2010,10.63458981
BRA,PIG,2011,11.25401956
BRA,PIG,2012,11.26987952
BRA,PIG,2013,11.17610059
BRA,PIG,2014,11.68924608
BRA,PIG,2015,11.22564971
BRA,PIG,2016,11.52827942
BRA,PIG,2017,11.84512796
BRA,PIG,2018,12.11591122
BRA,PIG,2019,12.47377158
BRA,PIG,2020,12.65974387
BRA,PIG,2021,12.8202504
BRA,PIG,2022,13.00364883
BRA,PIG,2023,13.31768052
BRA,PIG,2024,13.41203662
BRA,PIG,2025,13.45585845
BRA,PIG,2026,13.5767941
BRA,POULTRY,1990,12.03593544
BRA,POULTRY,1991,13.27090568
BRA,POULTRY,1992,14.16628935
BRA,POULTRY,1993,15.20314815
BRA,POULTRY,1994,16.17128582
BRA,POULTRY,1995,19.56093554
BRA,POULTRY,1996,18.54556884
BRA,POULTRY,1997,21.25584852
BRA,POULTRY,1998,22.32358428
BRA,POULTRY,1999,24.59259592
BRA,POULTRY,2000,25.80327002
BRA,POULTRY,2001,27.45214781
BRA,POULTRY,2002,29.27411672
BRA,POULTRY,2003,28.01376243
BRA,POULTRY,2004,28.92340846
BRA,POULTRY,2005,31.28738545
BRA,POULTRY,2006,31.55675861
BRA,POULTRY,2007,33.88987655
BRA,POULTRY,2008,35.70798467
BRA,POULTRY,2009,35.28322931
BRA,POULTRY,2010,39.26927712
BRA,POULTRY,2011,40.72451481
BRA,POULTRY,2012,39.907439
BRA,POULTRY,2013,37.8014545
BRA,POULTRY,2014,37.95483934
BRA,POULTRY,2015,39.3631624
BRA,POULTRY,2016,39.6
BRA,POULTRY,2017,39.90458789
BRA,POULTRY,2018,39.89586958
BRA,POULTRY,2019,40.04840478
BRA,POULTRY,2020,40.01113272
BRA,POULTRY,2021,39.83002102
BRA,POULTRY,2022,39.88080351
BRA,POULTRY,2023,39.87928072
BRA,POULTRY,2024,39.95158883
BRA,POULTRY,2025,39.9729879
BRA,POULTRY,2026,39.82306729
BRA,SHEEP,1990,0.66872725
BRA,SHEEP,1991,0.666600418
BRA,SHEEP,1992,0.662496452
BRA,SHEEP,1993,0.676056046
BRA,SHEEP,1994,0.648934241
BRA,SHEEP,1995,0.693573444
BRA,SHEEP,1996,0.540711169
BRA,SHEEP,1997,0.562563515
BRA,SHEEP,1998,0.390671912
BRA,SHEEP,1999,0.390774068
BRA,SHEEP,2000,0.406701778
BRA,SHEEP,2001,0.374265228
BRA,SHEEP,2002,0.348373681
BRA,SHEEP,2003,0.344449835
BRA,SHEEP,2004,0.373847499
BRA,SHEEP,2005,0.375936895
BRA,SHEEP,2006,0.387750192
BRA,SHEEP,2007,0.414305262
BRA,SHEEP,2008,0.38709478
BRA,SHEEP,2009,0.411695955
BRA,SHEEP,2010,0.401160456
BRA,SHEEP,2011,0.394883592
BRA,SHEEP,2012,0.400568561
BRA,SHEEP,2013,0.407545998
BRA,SHEEP,2014,0.407639989
BRA,SHEEP,2015,0.388258967
BRA,SHEEP,2016,0.389126533
BRA,SHEEP,2017,0.386311507
BRA,SHEEP,2018,0.383622522
BRA,SHEEP,2019,0.381058654
BRA,SHEEP,2020,0.378608257
BRA,SHEEP,2021,0.376272188
BRA,SHEEP,2022,0.373996121
BRA,SHEEP,2023,0.37170895
BRA,SHEEP,2024,0.369738083
BRA,SHEEP,2025,0.367879958
BRA,SHEEP,2026,0.361856493
CHL,BEEF,1990,13.05055855
CHL,BEEF,1991,12.68529023
CHL,BEEF,1992,12.17665885
CHL,BEEF,1993,13.7168437
CHL,BEEF,1994,14.66256792
CHL,BEEF,1995,15.97859376
CHL,BEEF,1996,16.53234713
CHL,BEEF,1997,17.60304014
CHL,BEEF,1998,16.51947005
CHL,BEEF,1999,15.5135216
CHL,BEEF,2000,15.68845626
CHL,BEEF,2001,14.26579036
CHL,BEEF,2002,14.99560939
CHL,BEEF,2003,15.57605661
CHL,BEEF,2004,15.83598942
CHL,BEEF,2005,16.3078221
CHL,BEEF,2006,14.49041231
CHL,BEEF,2007,15.5624533
CHL,BEEF,2008,14.67625139
CHL,BEEF,2009,14.68215017
CHL,BEEF,2010,15.38637853
CHL,BEEF,2011,14.12101753
CHL,BEEF,2012,14.61315679
CHL,BEEF,2013,17.04613665
CHL,BEEF,2014,17.49738918
CHL,BEEF,2015,16.26352369
CHL,BEEF,2016,17.75880564
CHL,BEEF,2017,18.10458512
CHL,BEEF,2018,17.84037703
CHL,BEEF,2019,17.8104642
CHL,BEEF,2020,17.8422967
CHL,BEEF,2021,17.9249009
CHL,BEEF,2022,18.03574964
CHL,BEEF,2023,18.11589166
CHL,BEEF,2024,18.20515828
CHL,BEEF,2025,18.26457385
CHL,BEEF,2026,18.26969581
CHL,PIG,1990,7.181992512
CHL,PIG,1991,7.067518843
CHL,PIG,1992,7.58903629
CHL,PIG,1993,8.095115062
CHL,PIG,1994,8.75464684
CHL,PIG,1995,9.3969349
CHL,PIG,1996,9.915240462
CHL,PIG,1997,10.58238038
CHL,PIG,1998,11.6562679
CHL,PIG,1999,12.39212629
CHL,PIG,2000,12.69974021
CHL,PIG,2001,13.71234801
CHL,PIG,2002,13.49797839
CHL,PIG,2003,14.28165452
CHL,PIG,2004,13.43042722
CHL,PIG,2005,13.90731069
CHL,PIG,2006,16.29019646
CHL,PIG,2007,16.77246138
CHL,PIG,2008,18.13415306
CHL,PIG,2009,17.24068269
CHL,PIG,2010,17.64908125
CHL,PIG,2011,18.59160727
CHL,PIG,2012,19.51296379
CHL,PIG,2013,19.57119522
CHL,PIG,2014,17.87233324
CHL,PIG,2015,17.42687676
CHL,PIG,2016,18.66990958
CHL,PIG,2017,18.63620014
CHL,PIG,2018,18.62411735
CHL,PIG,2019,18.63113832
CHL,PIG,2020,18.62897199
CHL,PIG,2021,18.61983905
CHL,PIG,2022,18.6178774
CHL,PIG,2023,18.63527637
CHL,PIG,2024,18.65460796
CHL,PIG,2025,18.68328374
CHL,PIG,2026,18.71631452
CHL,POULTRY,1990,7.834900922
CHL,POULTRY,1991,8.698484729
CHL,POULTRY,1992,13.03757516
CHL,POULTRY,1993,15.26416173
CHL,POULTRY,1994,16.79725479
CHL,POULTRY,1995,19.28140009
CHL,POULTRY,1996,20.17224205
CHL,POULTRY,1997,20.01908995
CHL,POULTRY,1998,21.54090209
CHL,POULTRY,1999,21.79369419
CHL,POULTRY,2000,23.95719556
CHL,POULTRY,2001,24.63795104
CHL,POULTRY,2002,23.60698766
CHL,POULTRY,2003,23.72138059
CHL,POULTRY,2004,26.04643213
CHL,POULTRY,2005,25.85892522
CHL,POULTRY,2006,29.514003
CHL,POULTRY,2007,30.41542396
CHL,POULTRY,2008,28.65323316
CHL,POULTRY,2009,27.45104564
CHL,POULTRY,2010,29.0143138
CHL,POULTRY,2011,31.46271999
CHL,POULTRY,2012,31.52899283
CHL,POULTRY,2013,32.09407465
CHL,POULTRY,2014,31.70698066
CHL,POULTRY,2015,33.04632123
CHL,POULTRY,2016,34.74990142
CHL,POULTRY,2017,34.79570807
CHL,POULTRY,2018,34.76124795
CHL,POULTRY,2019,34.81349275
CHL,POULTRY,2020,34.8163273
CHL,POULTRY,2021,34.85094155
CHL,POULTRY,2022,34.93034974
CHL,POULTRY,2023,35.0343899
CHL,POULTRY,2024,35.1379485
CHL,POULTRY,2025,35.24056271
CHL,POULTRY,2026,35.36590636
CHL,SHEEP,1990,0.803579582
CHL,SHEEP,1991,0.922566562
CHL,SHEEP,1992,0.972953309
CHL,SHEEP,1993,0.958001782
CHL,SHEEP,1994,0.7549328
CHL,SHEEP,1995,0.743976852
CHL,SHEEP,1996,0.672408068
CHL,SHEEP,1997,0.783880028
CHL,SHEEP,1998,0.773568364
CHL,SHEEP,1999,0.763660387
CHL,SHEEP,2000,0.696092849
CHL,SHEEP,2001,0.630273166
CHL,SHEEP,2002,0.622726293
CHL,SHEEP,2003,0.559466523
CHL,SHEEP,2004,0.553002805
CHL,SHEEP,2005,0.49203029
CHL,SHEEP,2006,0.594604456
CHL,SHEEP,2007,0.587995894
CHL,SHEEP,2008,0.68725467
CHL,SHEEP,2009,0.52287706
CHL,SHEEP,2010,0.465470275
CHL,SHEEP,2011,0.562747837
CHL,SHEEP,2012,0.506083352
CHL,SHEEP,2013,0.450618833
CHL,SHEEP,2014,0.396337258
CHL,SHEEP,2015,0.441271352
CHL,SHEEP,2016,0.436800437
CHL,SHEEP,2017,0.434652611
CHL,SHEEP,2018,0.435770751
CHL,SHEEP,2019,0.436145121
CHL,SHEEP,2020,0.436475482
CHL,SHEEP,2021,0.437476561
CHL,SHEEP,2022,0.438458701
CHL,SHEEP,2023,0.439616358
CHL,SHEEP,2024,0.440619446
CHL,SHEEP,2025,0.441714088
CHL,SHEEP,2026,0.443178955
CHN,BEEF,1990,0.651737604
CHN,BEEF,1991,0.76369423
CHN,BEEF,1992,1.016618087
CHN,BEEF,1993,1.27258661
CHN,BEEF,1994,1.540951251
CHN,BEEF,1995,1.974277977
CHN,BEEF,1996,1.965055335
CHN,BEEF,1997,2.430128508
CHN,BEEF,1998,2.636022207
CHN,BEEF,1999,2.779569222
CHN,BEEF,2000,2.920215949
CHN,BEEF,2001,2.989221358
CHN,BEEF,2002,3.181298086
CHN,BEEF,2003,2.917105949
CHN,BEEF,2004,2.983659685
CHN,BEEF,2005,2.990654194
CHN,BEEF,2006,3.028567228
CHN,BEEF,2007,3.208183664
CHN,BEEF,2008,3.204288841
CHN,BEEF,2009,3.320495237
CHN,BEEF,2010,3.397767505
CHN,BEEF,2011,3.343780849
CHN,BEEF,2012,3.430828414
CHN,BEEF,2013,3.582934914
CHN,BEEF,2014,3.694149504
CHN,BEEF,2015,3.847834662
CHN,BEEF,2016,4.000618523
CHN,BEEF,2017,4.067037889
CHN,BEEF,2018,4.15608671
CHN,BEEF,2019,4.26319569
CHN,BEEF,2020,4.351254528
CHN,BEEF,2021,4.42333346
CHN,BEEF,2022,4.494812801
CHN,BEEF,2023,4.552761491
CHN,BEEF,2024,4.59960832
CHN,BEEF,2025,4.654985368
CHN,BEEF,2026,4.716539723
CHN,PIG,1990,15.24728216
CHN,PIG,1991,16.12924261
CHN,PIG,1992,17.21191133
CHN,PIG,1993,18.3973679
CHN,PIG,1994,19.89980778
CHN,PIG,1995,20.15175771
CHN,PIG,1996,19.75772203
CHN,PIG,1997,22.37390694
CHN,PIG,1998,24.02332454
CHN,PIG,1999,23.99213787
CHN,PIG,2000,24.7762441
CHN,PIG,2001,25.37831551
CHN,PIG,2002,26.2406989
CHN,PIG,2003,25.46035577
CHN,PIG,2004,25.79951932
CHN,PIG,2005,26.93376458
CHN,PIG,2006,27.42239521
CHN,PIG,2007,25.26853843
CHN,PIG,2008,27.35869163
CHN,PIG,2009,28.5583283
CHN,PIG,2010,29.73782862
CHN,PIG,2011,28.87882936
CHN,PIG,2012,30.33189811
CHN,PIG,2013,31.48504226
CHN,PIG,2014,32.29747353
CHN,PIG,2015,31.44028499
CHN,PIG,2016,30.8265372
CHN,PIG,2017,30.78257498
CHN,PIG,2018,31.04490607
CHN,PIG,2019,31.39764978
CHN,PIG,2020,31.62236298
CHN,PIG,2021,31.85015183
CHN,PIG,2022,32.0818027
CHN,PIG,2023,32.35207778
CHN,PIG,2024,32.6046122
CHN,PIG,2025,32.87661246
CHN,PIG,2026,33.14764722
CHN,POULTRY,1991,2.979603409
CHN,POULTRY,1992,3.340659874
CHN,POULTRY,1993,4.178559624
CHN,POULTRY,1994,5.505486025
CHN,POULTRY,1995,6.964079273
CHN,POULTRY,1996,6.160110933
CHN,POULTRY,1997,7.080587929
CHN,POULTRY,1998,7.623622572
CHN,POULTRY,1999,8.023684549
CHN,POULTRY,2000,8.45537561
CHN,POULTRY,2001,8.184650656
CHN,POULTRY,2002,8.20671043
CHN,POULTRY,2003,8.531224024
CHN,POULTRY,2004,8.422993363
CHN,POULTRY,2005,8.998292235
CHN,POULTRY,2006,9.29972868
CHN,POULTRY,2007,9.945490606
CHN,POULTRY,2008,10.55582941
CHN,POULTRY,2009,10.84126815
CHN,POULTRY,2010,10.98680351
CHN,POULTRY,2011,11.12729565
CHN,POULTRY,2012,11.73993939
CHN,POULTRY,2013,11.87616243
CHN,POULTRY,2014,11.4350753
CHN,POULTRY,2015,11.7599882
CHN,POULTRY,2016,12.14345126
CHN,POULTRY,2017,12.27283491
CHN,POULTRY,2018,12.40117885
CHN,POULTRY,2019,12.56348035
CHN,POULTRY,2020,12.72191545
CHN,POULTRY,2021,12.87607497
CHN,POULTRY,2022,13.04804465
CHN,POULTRY,2023,13.22685232
CHN,POULTRY,2024,13.41024837
CHN,POULTRY,2025,13.62193584
CHN,POULTRY,2026,13.80458177
CHN,SHEEP,1990,0.811705624
CHN,SHEEP,1991,0.884257776
CHN,SHEEP,1992,0.924094229
CHN,SHEEP,1993,1.002906978
CHN,SHEEP,1994,1.070269957
CHN,SHEEP,1995,1.251366951
CHN,SHEEP,1996,1.287768632
CHN,SHEEP,1997,1.503520748
CHN,SHEEP,1998,1.648866186
CHN,SHEEP,1999,1.756217649
CHN,SHEEP,2000,1.908321673
CHN,SHEEP,2001,2.031900081
CHN,SHEEP,2002,2.190493351
CHN,SHEEP,2003,2.118428759
CHN,SHEEP,2004,2.262052214
CHN,SHEEP,2005,2.334802795
CHN,SHEEP,2006,2.41285836
CHN,SHEEP,2007,2.538053993
CHN,SHEEP,2008,2.517240952
CHN,SHEEP,2009,2.571766259
CHN,SHEEP,2010,2.649248936
CHN,SHEEP,2011,2.614854425
CHN,SHEEP,2012,2.680799011
CHN,SHEEP,2013,2.801115637
CHN,SHEEP,2014,2.830702128
CHN,SHEEP,2015,2.955825099
CHN,SHEEP,2016,3.063364339
CHN,SHEEP,2017,3.075676965
CHN,SHEEP,2018,3.152793708
CHN,SHEEP,2019,3.209458908
CHN,SHEEP,2020,3.344022416
CHN,SHEEP,2021,3.433455535
CHN,SHEEP,2022,3.495340712
CHN,SHEEP,2023,3.562815744
CHN,SHEEP,2024,3.600717141
CHN,SHEEP,2025,3.638500736
CHN,SHEEP,2026,3.683394093
COL,BEEF,1990,15.01244764
COL,BEEF,1991,13.5522272
COL,BEEF,1992,11.55554706
COL,BEEF,1993,11.62309778
COL,BEEF,1994,12.31820732
COL,BEEF,1995,13.12430593
COL,BEEF,1996,13.46683123
COL,BEEF,1997,13.87486897
COL,BEEF,1998,13.6488551
COL,BEEF,1999,12.58686747
COL,BEEF,2000,12.90715069
COL,BEEF,2001,11.92029747
COL,BEEF,2002,11.36568919
COL,BEEF,2003,10.59495186
COL,BEEF,2004,11.55084149
COL,BEEF,2005,12.66239797
COL,BEEF,2006,12.85480752
COL,BEEF,2007,12.22544854
COL,BEEF,2008,11.89488317
COL,BEEF,2009,10.88156053
COL,BEEF,2010,11.67731243
COL,BEEF,2011,12.32371793
COL,BEEF,2012,12.63197772
COL,BEEF,2013,11.99137517
COL,BEEF,2014,12.33276538
COL,BEEF,2015,12.14836809
COL,BEEF,2016,11.72556063
COL,BEEF,2017,11.69291545
COL,BEEF,2018,11.66153784
COL,BEEF,2019,11.61432598
COL,BEEF,2020,11.57107625
COL,BEEF,2021,11.55282339
COL,BEEF,2022,11.5385845
COL,BEEF,2023,11.52393609
COL,BEEF,2024,11.50297367
COL,BEEF,2025,11.48555397
COL,BEEF,2026,11.48313709
COL,PIG,1990,3.026999646
COL,PIG,1991,2.971065193
COL,PIG,1992,2.983237848
COL,PIG,1993,2.909227944
COL,PIG,1994,2.880765945
COL,PIG,1995,2.895680196
COL,PIG,1996,2.726481404
COL,PIG,1997,2.179819026
COL,PIG,1998,1.630216195
COL,PIG,1999,2.213500596
COL,PIG,2000,2.123554226
COL,PIG,2001,1.960042363
COL,PIG,2002,2.120152052
COL,PIG,2003,2.350058063
COL,PIG,2004,2.40987769
COL,PIG,2005,2.360598111
COL,PIG,2006,2.704642376
COL,PIG,2007,3.251856634
COL,PIG,2008,3.161575764
COL,PIG,2009,3.228798131
COL,PIG,2010,3.533247238
COL,PIG,2011,3.983497984
COL,PIG,2012,4.575412395
COL,PIG,2013,4.992146568
COL,PIG,2014,4.945242229
COL,PIG,2015,4.932747513
COL,PIG,2016,4.697212317
COL,PIG,2017,4.705609999
COL,PIG,2018,4.635039867
COL,PIG,2019,4.641422489
COL,PIG,2020,4.69114682
COL,PIG,2021,4.732872483
COL,PIG,2022,4.72664056
COL,PIG,2023,4.746890581
COL,PIG,2024,4.792935315
COL,PIG,2025,4.841374708
COL,PIG,2026,4.873057061
COL,POULTRY,1990,7.677502862
COL,POULTRY,1991,9.778682278
COL,POULTRY,1992,10.29509532
COL,POULTRY,1993,11.0865621
COL,POULTRY,1994,12.23565143
COL,POULTRY,1995,13.39672742
COL,POULTRY,1996,11.33274322
COL,POULTRY,1997,10.47472391
COL,POULTRY,1998,11.91005978
COL,POULTRY,1999,11.53612019
COL,POULTRY,2000,11.69588327
COL,POULTRY,2001,13.61148662
COL,POULTRY,2002,14.47880558
COL,POULTRY,2003,14.82249423
COL,POULTRY,2004,15.01539176
COL,POULTRY,2005,16.16240398
COL,POULTRY,2006,17.78639986
COL,POULTRY,2007,19.13705235
COL,POULTRY,2008,20.61750056
COL,POULTRY,2009,20.57764308
COL,POULTRY,2010,20.85103695
COL,POULTRY,2011,21.37116715
COL,POULTRY,2012,21.94320857
COL,POULTRY,2013,24.77780998
COL,POULTRY,2014,26.05490236
COL,POULTRY,2015,27.05940654
COL,POULTRY,2016,27.03969775
COL,POULTRY,2017,27.29999205
COL,POULTRY,2018,27.52075475
COL,POULTRY,2019,27.75811229
COL,POULTRY,2020,28.01405017
COL,POULTRY,2021,28.2737248
COL,POULTRY,2022,28.57366472
COL,POULTRY,2023,28.86497013
COL,POULTRY,2024,29.17593096
COL,POULTRY,2025,29.49883851
COL,POULTRY,2026,29.81908682
COL,SHEEP,1990,0.333804472
COL,SHEEP,1991,0.302433473
COL,SHEEP,1992,0.296973903
COL,SHEEP,1993,0.31606427
COL,SHEEP,1994,0.310670837
COL,SHEEP,1995,0.329042428
COL,SHEEP,1996,0.277536569
COL,SHEEP,1997,0.296024806
COL,SHEEP,1998,0.269153893
COL,SHEEP,1999,0.265198165
COL,SHEEP,2000,0.304920607
COL,SHEEP,2001,0.279099883
COL,SHEEP,2002,0.254014133
COL,SHEEP,2003,0.292274534
COL,SHEEP,2004,0.308958678
COL,SHEEP,2005,0.345611154
COL,SHEEP,2006,0.240899321
COL,SHEEP,2007,0.237973708
COL,SHEEP,2008,0.21558223
COL,SHEEP,2009,0.232515741
COL,SHEEP,2010,0.210810116
COL,SHEEP,2011,0.208591694
COL,SHEEP,2012,0.206480149
COL,SHEEP,2013,0.185880045
COL,SHEEP,2014,0.184133586
COL,SHEEP,2015,0.200710365
COL,SHEEP,2016,0.217041052
COL,SHEEP,2017,0.222138987
COL,SHEEP,2018,0.221158069
COL,SHEEP,2019,0.22285345
COL,SHEEP,2020,0.224393624
COL,SHEEP,2021,0.225213462
COL,SHEEP,2022,0.226296577
COL,SHEEP,2023,0.227352954
COL,SHEEP,2024,0.228719184
COL,SHEEP,2025,0.229970765
COL,SHEEP,2026,0.231092875
EGY,BEEF,1990,5.002015168
EGY,BEEF,1991,5.65437617
EGY,BEEF,1992,5.548010744
EGY,BEEF,1993,6.172185338
EGY,BEEF,1994,6.351916061
EGY,BEEF,1995,6.099189022
EGY,BEEF,1996,6.31804418
EGY,BEEF,1997,6.886000478
EGY,BEEF,1998,6.94450449
EGY,BEEF,1999,7.207260365
EGY,BEEF,2000,7.611045015
EGY,BEEF,2001,5.360636035
EGY,BEEF,2002,5.903365045
EGY,BEEF,2003,6.18151765
EGY,BEEF,2004,6.9147714
EGY,BEEF,2005,7.575179352
EGY,BEEF,2006,8.966324039
EGY,BEEF,2007,9.22745899
EGY,BEEF,2008,8.606398998
EGY,BEEF,2009,9.032545507
EGY,BEEF,2010,9.522069395
EGY,BEEF,2011,8.914203684
EGY,BEEF,2012,8.980760183
EGY,BEEF,2013,8.44500605
EGY,BEEF,2014,8.892642717
EGY,BEEF,2015,9.256013239
EGY,BEEF,2016,9.272509072
EGY,BEEF,2017,9.320743542
EGY,BEEF,2018,9.280258647
EGY,BEEF,2019,9.192649194
EGY,BEEF,2020,9.137366636
EGY,BEEF,2021,9.128778357
EGY,BEEF,2022,9.122347085
EGY,BEEF,2023,9.104225044
EGY,BEEF,2024,9.071891659
EGY,BEEF,2025,9.057485758
EGY,BEEF,2026,9.080570451
EGY,PIG,1990,0.027660913
EGY,PIG,1991,0.027041161
EGY,PIG,1992,0.039713506
EGY,PIG,1993,0.038929686
EGY,PIG,1994,0.038189834
EGY,PIG,1995,0.03747926
EGY,PIG,1996,0.036794981
EGY,PIG,1997,0.036136446
EGY,PIG,1998,0.094656418
EGY,PIG,1999,0.034866631
EGY,PIG,2000,0.034243117
EGY,PIG,2001,0.033620714
EGY,PIG,2002,0.033000177
EGY,PIG,2003,0.021592404
EGY,PIG,2004,0.021196784
EGY,PIG,2005,0.020816064
EGY,PIG,2006,0.020452501
EGY,PIG,2007,0.030152568
EGY,PIG,2008,0.019752806
EGY,PIG,2009,0.009696374
EGY,PIG,2010,0.190148851
EGY,PIG,2011,0.167566501
EGY,PIG,2012,0.173007755
EGY,PIG,2013,0.169151223
EGY,PIG,2014,0.174146656
EGY,PIG,2015,0.153429074
EGY,PIG,2016,0.167052941
EGY,PIG,2017,0.16668463
EGY,PIG,2018,0.165667674
EGY,PIG,2019,0.165527548
EGY,PIG,2020,0.165563105
EGY,PIG,2021,0.164955852
EGY,PIG,2022,0.164790216
EGY,PIG,2023,0.164547776
EGY,PIG,2024,0.164557581
EGY,PIG,2025,0.164372581
EGY,PIG,2026,0.164205955
EGY,POULTRY,1990,4.244177067
EGY,POULTRY,1991,4.637212486
EGY,POULTRY,1992,4.74932801
EGY,POULTRY,1993,4.845914138
EGY,POULTRY,1994,5.155954064
EGY,POULTRY,1995,5.736569171
EGY,POULTRY,1996,5.853232368
EGY,POULTRY,1997,7.365657744
EGY,POULTRY,1998,7.14170536
EGY,POULTRY,1999,7.736219933
EGY,POULTRY,2000,7.842551902
EGY,POULTRY,2001,8.016097713
EGY,POULTRY,2002,7.979837738
EGY,POULTRY,2003,8.099919679
EGY,POULTRY,2004,7.987383022
EGY,POULTRY,2005,7.7969505
EGY,POULTRY,2006,8.422235068
EGY,POULTRY,2007,9.34368812
EGY,POULTRY,2008,8.446097377
EGY,POULTRY,2009,9.156360747
EGY,POULTRY,2010,9.471363035
EGY,POULTRY,2011,9.820065325
EGY,POULTRY,2012,11.207914
EGY,POULTRY,2013,9.973758733
